
1000 3.6e-05
2000 7.6e-05
3000 0.000129
4000 0.000179
5000 0.000229
6000 0.000276
7000 0.000359
8000 0.000421
9000 0.000465
10000 0.000585
11000 0.000643
12000 0.000729
13000 0.000773
14000 0.000825
15000 0.000922
16000 0.000992
17000 0.001055
18000 0.001111
19000 0.001162
20000 0.001275
21000 0.0013
22000 0.001373
23000 0.001426
24000 0.001356
25000 0.001315
26000 0.001345
27000 0.001383
28000 0.001492
29000 0.001513
30000 0.001559
31000 0.001608
32000 0.001742
33000 0.00175
34000 0.001833
35000 0.001876
36000 0.001895
37000 0.001955
38000 0.002054
39000 0.002099
40000 0.002184
41000 0.002206
42000 0.00225
43000 0.002311
44000 0.002411
45000 0.002418
46000 0.002664
47000 0.002635
48000 0.002663
49000 0.00269
50000 0.002787
51000 0.002838
52000 0.002898
53000 0.002961
54000 0.002957
55000 0.003
56000 0.003012
57000 0.003207
58000 0.003291
59000 0.003283
60000 0.003388
61000 0.003461
62000 0.003527
63000 0.003522
64000 0.003677
65000 0.003701
66000 0.003736
67000 0.003867
68000 0.004371
69000 0.003918
70000 0.003959
71000 0.004034
72000 0.004093
73000 0.00425
74000 0.004213
75000 0.004391
76000 0.004528
77000 0.004503
78000 0.004536
79000 0.004609
80000 0.004649
81000 0.004742
82000 0.004736
83000 0.004876
84000 0.004914
85000 0.005018
86000 0.004987
87000 0.005154
88000 0.005182
89000 0.005245
90000 0.005228
91000 0.005205
92000 0.005411
93000 0.005416
94000 0.005413
95000 0.005576
96000 0.005561
97000 0.005747
98000 0.005803
99000 0.005784
100000 0.006062
101000 0.005913
102000 0.005883
103000 0.005956
104000 0.00597
105000 0.00616
106000 0.006279
107000 0.006381
108000 0.00631
109000 0.006362
110000 0.006477
111000 0.006466
112000 0.006563
113000 0.00672
114000 0.006765
115000 0.006753
116000 0.006874
117000 0.006888
118000 0.00691
119000 0.006952
120000 0.007004
121000 0.007232
122000 0.007227
123000 0.007502
124000 0.007571
125000 0.007419
126000 0.00737
127000 0.007519
128000 0.007421
129000 0.007851
130000 0.007806
131000 0.007896
132000 0.007969
133000 0.007979
134000 0.007906
135000 0.008195
136000 0.0082
137000 0.008327
138000 0.008397
139000 0.008543
140000 0.008433
141000 0.008574
142000 0.008568
143000 0.0086
144000 0.008725
145000 0.00915
146000 0.008902
147000 0.008938
148000 0.008895
149000 0.009055
150000 0.009047
151000 0.009042
152000 0.009253
153000 0.009314
154000 0.009246
155000 0.009646
156000 0.009528
157000 0.009511
158000 0.00951
159000 0.009617
160000 0.009856
161000 0.00982
162000 0.009841
163000 0.010329
164000 0.009914
165000 0.0102
166000 0.010205
167000 0.010105
168000 0.010384
169000 0.010289
170000 0.010449
171000 0.010574
172000 0.01045
173000 0.010558
174000 0.010907
175000 0.010679
176000 0.010522
177000 0.011032
178000 0.010924
179000 0.011217
180000 0.01104
181000 0.01114
182000 0.011304
183000 0.011248
184000 0.011446
185000 0.011368
186000 0.011408
187000 0.011742
188000 0.011654
189000 0.011739
190000 0.011789
191000 0.011783
192000 0.011849
193000 0.011724
194000 0.011886
195000 0.012374
196000 0.012108
197000 0.012427
198000 0.012357
199000 0.012136
200000 0.012408
201000 0.012617
202000 0.0129
203000 0.012749
204000 0.012756
205000 0.01282
206000 0.012934
207000 0.012632
208000 0.012944
209000 0.013391
210000 0.013189
211000 0.013083
212000 0.013245
213000 0.013335
214000 0.013491
215000 0.013475
216000 0.01348
217000 0.013739
218000 0.01373
219000 0.013673
220000 0.013804
221000 0.01389
222000 0.013912
223000 0.014326
224000 0.014056
225000 0.014092
226000 0.014171
227000 0.014265
228000 0.014314
229000 0.014468
230000 0.014427
231000 0.014301
232000 0.014717
233000 0.014539
234000 0.014499
235000 0.015176
236000 0.014905
237000 0.014766
238000 0.014896
239000 0.015072
240000 0.015076
241000 0.015521
242000 0.014982
243000 0.015418
244000 0.015101
245000 0.015316
246000 0.015363
247000 0.015936
248000 0.015622
249000 0.015661
250000 0.015726
251000 0.015834
252000 0.015887
253000 0.016196
254000 0.015928
255000 0.01605
256000 0.016389
257000 0.01612
258000 0.01643
259000 0.016875
260000 0.016284
261000 0.016661
262000 0.016472
263000 0.016575
264000 0.01656
265000 0.016912
266000 0.016864
267000 0.016888
268000 0.016941
269000 0.017202
270000 0.016896
271000 0.017474
272000 0.017368
273000 0.017317
274000 0.017456
275000 0.017487
276000 0.017919
277000 0.017481
278000 0.017662
279000 0.017479
280000 0.017697
281000 0.018151
282000 0.018121
283000 0.018314
284000 0.01835
285000 0.018325
286000 0.018724
287000 0.018402
288000 0.018707
289000 0.018649
290000 0.018434
291000 0.018593
292000 0.018474
293000 0.018851
294000 0.01875
295000 0.018994
296000 0.019232
297000 0.018945
298000 0.019149
299000 0.019051
300000 0.018979
301000 0.019416
302000 0.019302
303000 0.019378
304000 0.019833
305000 0.01954
306000 0.020206
307000 0.019793
308000 0.019765
309000 0.019837
310000 0.020045
311000 0.020255
312000 0.020096
313000 0.020189
314000 0.02035
315000 0.020127
316000 0.020521
317000 0.020488
318000 0.020457
319000 0.020508
320000 0.020413
321000 0.021039
322000 0.020881
323000 0.020715
324000 0.020717
325000 0.021058
326000 0.021553
327000 0.021062
328000 0.020653
329000 0.021117
330000 0.021263
331000 0.021516
332000 0.021312
333000 0.021395
334000 0.021612
335000 0.02182
336000 0.021851
337000 0.021607
338000 0.021851
339000 0.021668
340000 0.022235
341000 0.021781
342000 0.022084
343000 0.022097
344000 0.022154
345000 0.022322
346000 0.022209
347000 0.022488
348000 0.022312
349000 0.02274
350000 0.022549
351000 0.022649
352000 0.023368
353000 0.023118
354000 0.023021
355000 0.022939
356000 0.023415
357000 0.022846
358000 0.022906
359000 0.023593
360000 0.023298
361000 0.02338
362000 0.023151
363000 0.023774
364000 0.023814
365000 0.023926
366000 0.024013
367000 0.023772
368000 0.024284
369000 0.023914
370000 0.023786
371000 0.023766
372000 0.024294
373000 0.024476
374000 0.024421
375000 0.024144
376000 0.024794
377000 0.024642
378000 0.024532
379000 0.024855
380000 0.024919
381000 0.024781
382000 0.025364
383000 0.025156
384000 0.025022
385000 0.024977
386000 0.02536
387000 0.02547
388000 0.025696
389000 0.025638
390000 0.025812
391000 0.025423
392000 0.025456
393000 0.025693
394000 0.02535
395000 0.025849
396000 0.026133
397000 0.026259
398000 0.026198
399000 0.026541
400000 0.026398
401000 0.026
402000 0.025975
403000 0.026747
404000 0.026454
405000 0.025949
406000 0.02693
407000 0.026559
408000 0.027038
409000 0.026764
410000 0.026947
411000 0.027392
412000 0.027196
413000 0.027365
414000 0.027445
415000 0.027272
416000 0.027192
417000 0.026882
418000 0.027958
419000 0.027477
420000 0.027237
421000 0.027897
422000 0.027141
423000 0.027503
424000 0.028412
425000 0.028105
426000 0.027957
427000 0.028314
428000 0.028658
429000 0.028273
430000 0.028103
431000 0.028747
432000 0.028602
433000 0.028862
434000 0.028531
435000 0.029009
436000 0.028967
437000 0.028914
438000 0.029045
439000 0.028643
440000 0.029683
441000 0.029485
442000 0.029248
443000 0.02913
444000 0.02967
445000 0.029331
446000 0.029658
447000 0.029508
448000 0.029963
449000 0.029787
450000 0.030193
451000 0.030055
452000 0.030213
453000 0.030357
454000 0.030061
455000 0.030701
456000 0.030483
457000 0.030133
458000 0.030089
459000 0.030591
460000 0.030304
461000 0.03049
462000 0.030285
463000 0.030681
464000 0.030697
465000 0.030383
466000 0.031098
467000 0.030724
468000 0.031379
469000 0.031266
470000 0.03111
471000 0.031113
472000 0.031266
473000 0.030842
474000 0.031414
475000 0.031353
476000 0.030952
477000 0.031279
478000 0.0319
479000 0.031331
480000 0.031804
481000 0.031511
482000 0.03157
483000 0.032546
484000 0.0325
485000 0.032029
486000 0.032547
487000 0.032447
488000 0.032306
489000 0.033189
490000 0.032862
491000 0.032187
492000 0.032382
493000 0.032291
494000 0.032686
495000 0.032849
496000 0.033017
497000 0.033156
498000 0.033262
499000 0.032887
500000 0.033223
501000 0.033175
502000 0.033096
503000 0.033552
504000 0.034171
505000 0.033296
506000 0.03321
507000 0.03471
508000 0.033589
509000 0.033889
510000 0.034345
511000 0.033349
512000 0.034606
513000 0.035096
514000 0.034792
515000 0.034755
516000 0.034711
517000 0.03475
518000 0.035118
519000 0.035117
520000 0.034788
521000 0.035071
522000 0.035258
523000 0.034958
524000 0.03527
525000 0.036013
526000 0.035291
527000 0.035566
528000 0.036699
529000 0.035512
530000 0.035477
531000 0.036215
532000 0.036014
533000 0.035824
534000 0.036611
535000 0.035931
536000 0.035995
537000 0.036023
538000 0.03613
539000 0.03617
540000 0.036659
541000 0.036287
542000 0.035982
543000 0.036755
544000 0.036673
545000 0.03695
546000 0.037524
547000 0.037054
548000 0.037157
549000 0.03716
550000 0.037032
551000 0.037251
552000 0.038027
553000 0.036946
554000 0.037721
555000 0.037852
556000 0.03801
557000 0.037683
558000 0.038171
559000 0.03751
560000 0.037452
561000 0.037667
562000 0.037177
563000 0.03821
564000 0.038447
565000 0.038432
566000 0.03747
567000 0.038408
568000 0.03819
569000 0.037776
570000 0.038709
571000 0.038052
572000 0.038327
573000 0.039089
574000 0.038425
575000 0.038124
576000 0.038698
577000 0.038392
578000 0.038958
579000 0.039437
580000 0.038992
581000 0.038839
582000 0.039454
583000 0.039218
584000 0.03939
585000 0.039946
586000 0.039743
587000 0.039227
588000 0.040675
589000 0.039106
590000 0.039736
591000 0.040472
592000 0.039027
593000 0.03992
594000 0.040179
595000 0.040186
596000 0.040343
597000 0.040891
598000 0.040063
599000 0.039652
600000 0.040921
601000 0.040477
602000 0.040898
603000 0.040933
604000 0.040641
