
1000 0.00217
2000 0.001847
3000 0.004545
4000 0.008761
5000 0.014809
6000 0.023
7000 0.034594
8000 0.048608
9000 0.065226
10000 0.085929
11000 0.10672
12000 0.132154
13000 0.158976
14000 0.188441
15000 0.221094
16000 0.255622
17000 0.290691
18000 0.332895
19000 0.377168
20000 0.418359
21000 0.466511
22000 0.517554
23000 0.567983
24000 0.624693
25000 0.684071
